,AL Date COW,AL Data COW,AK Date COW,AK Data COW,AZ Date COW,AZ Data COW,AR Date COW,AR Data COW,CA Date COW,CA Data COW,CO Date COW,CO Data COW,CT Date COW,CT Data COW,DC Date COW,DC Data COW,DE Date COW,DE Data COW,FL Date COW,FL Data COW,GA Date COW,GA Data COW,HI Date COW,HI Data COW,ID Date COW,ID Data COW,IL Date COW,IL Data COW,IN Date COW,IN Data COW,IA Date COW,IA Data COW,KS Date COW,KS Data COW,KY Date COW,KY Data COW,LA Date COW,LA Data COW,ME Date COW,ME Data COW,MD Date COW,MD Data COW,MA Date COW,MA Data COW,MI Date COW,MI Data COW,MN Date COW,MN Data COW,MS Date COW,MS Data COW,MO Date COW,MO Data COW,MT Date COW,MT Data COW,NE Date COW,NE Data COW,NV Date COW,NV Data COW,NH Date COW,NH Data COW,NJ Date COW,NJ Data COW,NM Date COW,NM Data COW,NY Date COW,NY Data COW,NC Date COW,NC Data COW,ND Date COW,ND Data COW,OH Date COW,OH Data COW,OK Date COW,OK Data COW,OR Date COW,OR Data COW,PA Date COW,PA Data COW,RI Date COW,RI Data COW,SC Date COW,SC Data COW,SD Date COW,SD Data COW,TN Date COW,TN Data COW,TX Date COW,TX Data COW,UT Date COW,UT Data COW,VT Date COW,VT Data COW,VA Date COW,VA Data COW,WA Date COW,WA Data COW,WV Date COW,WV Data COW,WI Date COW,WI Data COW,WY Date COW,WY Data COW,TOTAL
81,201108,5863.43069,201108,61.40189,201108,4148.10692,201108,2980.08748,201108,165.75182,201108,3574.89704,201108,63.20277,0.0,0.0,201108,166.73316,201108,5399.47026,201108,6560.08455,201108,129.80479,201108,5.04761,201108,8496.25115,201108,10516.13496,201108,3970.86326,201108,2945.62079,201108,8438.08094,201108,2453.95595,201108,3.99102,201108,2006.70862,201108,279.70345,201108,5659.31614,201108,2766.43155,201108,1131.39758,201108,7059.70642,201108,1497.86226,201108,2560.47019,201108,582.67883,201108,155.1558,201108,529.68303,201108,2409.40102,201108,989.96644,201108,6153.39174,201108,2292.55604,201108,10642.25696,201108,3408.06792,201108,373.3133,201108,9631.04661,0.0,0.0,201108,3685.83303,201108,247.56982,201108,4406.28936,201108,15716.18267,201108,3309.33952,0.0,0.0,201108,1853.34243,201108,852.03093,201108,7360.5443,201108,3974.78328,201108,3802.58765,171280.53394000005
82,201107,6374.87916,201107,62.33401,201107,3934.05504,201107,2846.35117,201107,176.60858,201107,3139.2233,201107,161.1242,0.0,0.0,201107,230.07058,201107,5412.10093,201107,6583.59893,201107,128.27315,201107,2.36881,201107,8792.36271,201107,10628.88824,201107,3986.85948,201107,3136.74296,201107,9190.19685,201107,2418.40309,201107,2.99892,201107,2435.97299,201107,515.80081,201107,5896.18925,201107,2796.63809,201107,1239.54129,201107,7495.81964,201107,1133.57105,201107,2574.54792,201107,665.70062,201107,262.17484,201107,700.90802,201107,2440.63538,201107,1222.47859,201107,6580.62202,201107,2389.12788,201107,11608.44422,201107,3399.56365,201107,253.62968,201107,10322.40119,0.0,0.0,201107,3897.79229,201107,308.51916,201107,4182.03053,201107,15815.85094,201107,3074.61923,0.0,0.0,201107,2332.99739,201107,58.94823,201107,8100.85714,201107,4257.37019,201107,3415.6273,176585.81964
83,201106,5930.47594,201106,48.90167,201106,3602.53592,201106,2581.23115,201106,164.5653,201106,2504.55512,201106,57.47303,0.0,0.0,201106,190.03823,201106,5288.18087,201106,6413.00168,201106,124.73548,201106,1.44178,201106,8043.93812,201106,9272.35182,201106,3250.17186,201106,3003.59472,201106,7671.27861,201106,2165.68827,201106,3.42514,201106,1984.51317,201106,199.39996,201106,5491.45876,201106,2339.86807,201106,1171.85928,201106,7345.68898,201106,482.18649,201106,1951.87595,201106,455.39612,201106,209.15821,201106,511.93692,201106,2321.51465,201106,978.21948,201106,6172.52943,201106,1926.35536,201106,9440.299,201106,3314.12468,201106,118.64861,201106,9680.88792,0.0,0.0,201106,3750.36679,201106,243.10274,201106,4403.31931,201106,14944.17371,201106,2761.85723,0.0,0.0,201106,1951.49624,201106,1.57239,201106,7082.73272,201106,3391.05723,201106,3112.02849,158055.21259999997
84,201105,5006.24647,201105,45.50556,201105,3323.03771,201105,2283.26313,201105,169.85871,201105,2279.59612,201105,-1.17318,0.0,0.0,201105,154.8357,201105,4759.2386,201105,6389.10812,201105,134.2005,201105,3.30609,201105,6304.61405,201105,7924.88094,201105,2719.5007,201105,2878.70601,201105,6965.2352,201105,1774.40969,201105,4.70719,201105,1770.58365,201105,256.78641,201105,4723.89685,201105,2407.74951,201105,888.23126,201105,5960.7324,201105,645.80158,201105,1890.9353,201105,298.62096,201105,80.45944,201105,457.10984,201105,1948.80899,201105,675.64177,201105,5099.93544,201105,1796.0396,201105,7685.31647,201105,2836.28864,201105,0.0,201105,8078.1863,0.0,0.0,201105,3395.73733,201105,239.99812,201105,4019.36136,201105,13391.27233,201105,2751.94038,0.0,0.0,201105,1757.74432,201105,2.14201,201105,5546.73571,201105,2671.75083,201105,2704.6809,137101.56501000005
85,201104,3663.84304,201104,51.01462,201104,3125.64178,201104,1546.91519,201104,168.36312,201104,2173.70714,201104,-1.27365,0.0,0.0,201104,126.95555,201104,4401.28192,201104,4419.49239,201104,127.69361,201104,4.02718,201104,6248.65262,201104,6606.01787,201104,3081.44159,201104,2500.19113,201104,6645.56474,201104,1858.17242,201104,2.73839,201104,1315.75947,201104,441.62628,201104,4536.12261,201104,1932.06937,201104,755.62662,201104,5367.86207,201104,672.99282,201104,2200.74967,201104,215.38463,201104,184.7083,201104,275.6762,201104,2080.13453,201104,647.9941,201104,4360.79078,201104,1931.95018,201104,7701.34144,201104,2506.93976,201104,101.85135,201104,6969.76929,0.0,0.0,201104,2488.31497,201104,237.64945,201104,3168.19184,201104,12400.21244,201104,2134.52121,0.0,0.0,201104,1488.12519,201104,1.38314,201104,5832.78635,201104,2916.82555,201104,2870.45727,124488.25752999999
86,201103,4684.20194,201103,53.48236,201103,3229.95709,201103,2283.37443,201103,160.94125,201103,2910.61045,201103,-2.07744,0.0,0.0,201103,77.82069,201103,3340.6483,201103,4381.59974,201103,114.60917,201103,8.97032,201103,7508.0366,201103,7738.58969,201103,3061.95684,201103,2438.92037,201103,7370.85338,201103,1527.76498,201103,6.83668,201103,1880.58896,201103,397.68519,201103,4591.89942,201103,2745.64364,201103,613.89517,201103,6077.19634,201103,1341.73329,201103,1868.20401,201103,222.86937,201103,276.0759,201103,227.3696,201103,2419.09638,201103,713.68727,201103,4562.49038,201103,2528.37694,201103,9086.14386,201103,2723.18312,201103,240.6553,201103,6451.39198,0.0,0.0,201103,2310.94503,201103,294.45956,201103,3224.85908,201103,11878.95733,201103,2290.88246,0.0,0.0,201103,1612.15427,201103,115.54173,201103,6294.08969,201103,3595.14317,201103,3362.91613,134845.23141
87,201102,4501.28936,201102,55.78225,201102,3171.58771,201102,2484.03448,201102,174.54077,201102,2966.81831,201102,59.95899,0.0,0.0,201102,88.89361,201102,3964.20646,201102,4489.4499,201102,126.40455,201102,8.8426,201102,7583.91395,201102,8331.31765,201102,2779.58491,201102,2198.79374,201102,7661.74213,201102,2049.29128,201102,6.85158,201102,1680.03786,201102,681.50848,201102,4362.75895,201102,2290.21304,201102,631.4703,201102,6577.60104,201102,1276.80678,201102,1940.32031,201102,371.70204,201102,322.9664,201102,325.02718,201102,2014.29588,201102,1145.1356,201102,4603.75185,201102,2453.92589,201102,9393.07661,201102,2823.84897,201102,300.82807,201102,8462.92858,0.0,0.0,201102,2573.69631,201102,251.15252,201102,3474.59972,201102,11056.73746,201102,2547.81611,0.0,0.0,201102,1720.20096,201102,55.4606,201102,6039.13259,201102,3017.89723,201102,3212.95568,138311.15724000006
88,201101,5617.72653,201101,53.07042,201101,3942.86407,201101,2999.14559,201101,208.83626,201101,3278.18537,201101,191.2314,0.0,0.0,201101,246.05277,201101,4827.64604,201101,6169.50088,201101,136.44206,201101,10.29826,201101,8260.93366,201101,10417.53609,201101,3449.20279,201101,2569.54336,201101,8928.76357,201101,2327.09913,201101,6.97539,201101,2591.50466,201101,847.0925,201101,5159.77038,201101,2921.94259,201101,852.48216,201101,7596.26967,201101,1480.12793,201101,2342.69198,201101,471.77934,201101,339.75775,201101,663.81228,201101,2499.47053,201101,1335.16756,201101,7069.39477,201101,2784.19584,201101,10245.10972,201101,3273.18009,201101,348.25883,201101,10808.07896,0.0,0.0,201101,3617.41956,201101,325.96505,201101,4707.4402,201101,13967.56447,201101,2965.6311,0.0,0.0,201101,2732.48053,201101,649.89354,201101,7104.07987,201101,3838.67655,201101,3622.38733,170802.67938000002
89,201012,5034.04562,201012,59.90232,201012,3941.60181,201012,2862.99399,201012,187.8612,201012,3227.04713,201012,276.59538,0.0,0.0,201012,166.91845,201012,5605.32015,201012,6403.1463,201012,139.85271,201012,10.27724,201012,8546.94128,201012,10325.69021,201012,3504.56061,201012,2615.60012,201012,8507.34595,201012,2228.59,201012,6.13393,201012,2470.8222,201012,656.15477,201012,4899.99223,201012,2840.72669,201012,1151.3112,201012,7507.89734,201012,1512.16887,201012,2254.26338,201012,620.9782,201012,362.57712,201012,622.17387,201012,2286.79423,201012,1402.90244,201012,7058.39951,201012,2644.1996,201012,10031.48422,201012,2479.17519,201012,406.08643,201012,10155.6475,0.0,0.0,201012,3509.96671,201012,295.7486,201012,3853.60529,201012,13343.08037,201012,2776.01248,0.0,0.0,201012,2291.20436,201012,935.91828,201012,7398.59142,201012,3810.6557,201012,4029.12357,167258.08617000002
90,201011,4271.91672,201011,57.37058,201011,3649.67949,201011,2272.0474,201011,137.17221,201011,2936.28536,201011,100.06774,0.0,0.0,201011,91.59928,201011,4352.63336,201011,4296.10756,201011,126.99511,201011,9.623,201011,7745.78663,201011,8632.74669,201011,3308.00819,201011,2191.02635,201011,6867.09267,201011,2247.42071,201011,7.90947,201011,1331.99026,201011,377.75981,201011,4992.02488,201011,1931.21448,201011,882.42554,201011,5844.06828,201011,1600.40451,201011,1683.14429,201011,419.93228,201011,88.52113,201011,263.92411,201011,2292.40205,201011,687.22955,201011,4509.12986,201011,2227.69783,201011,8829.09398,201011,2355.95597,201011,410.39688,201011,8522.76742,0.0,0.0,201011,2344.52754,201011,251.99399,201011,3075.17217,201011,11548.93026,201011,1937.47169,0.0,0.0,201011,1147.16443,201011,898.42499,201011,4685.35687,201011,2951.94721,201011,3792.48466,135185.04544000002
91,201010,4127.97117,201010,55.6029,201010,3596.23937,201010,1697.30295,201010,167.8904,201010,2743.20403,201010,135.37795,0.0,0.0,201010,126.42055,201010,4217.23683,201010,4915.70876,201010,135.15616,201010,9.88728,201010,7562.05617,201010,8439.33549,201010,3236.33888,201010,2514.83,201010,6823.54984,201010,1769.8956,201010,4.40933,201010,1314.45107,201010,598.20744,201010,5369.46631,201010,1368.01682,201010,948.92684,201010,5299.22681,201010,1661.85322,201010,1563.39061,201010,547.30244,201010,46.3587,201010,158.33377,201010,2533.55326,201010,785.47121,201010,4655.34201,201010,2026.19519,201010,8265.6026,201010,2184.89107,201010,420.4881,201010,8078.83875,0.0,0.0,201010,2044.81514,201010,234.14451,201010,3046.97962,201010,11827.03499,201010,2397.1321,0.0,0.0,201010,1091.37186,201010,615.42494,201010,4452.62701,201010,2810.81452,201010,3645.16049,132269.83505999998
92,201009,5129.49681,201009,51.94145,201009,3807.69496,201009,2752.97468,201009,185.52948,201009,3001.3653,201009,179.32645,0.0,0.0,201009,163.50916,201009,5106.85591,201009,6407.27689,201009,128.24526,201009,7.07495,201009,7212.49836,201009,8783.93073,201009,3072.0981,201009,2767.31887,201009,7398.59563,201009,2074.92104,201009,4.82805,201009,1858.48661,201009,525.31107,201009,5480.44403,201009,1773.26794,201009,1290.44562,201009,5813.39256,201009,1695.6649,201009,1720.76501,201009,624.64315,201009,234.10144,201009,262.85986,201009,2639.62976,201009,1239.17698,201009,5730.78479,201009,2103.31405,201009,8874.61299,201009,2802.52518,201009,395.00004,201009,8831.7001,0.0,0.0,201009,2939.1526,201009,227.98233,201009,3579.08781,201009,13238.22675,201009,2837.23811,0.0,0.0,201009,1521.58476,201009,817.47375,201009,5037.2843,201009,2932.82788,201009,3483.20526,148745.67171
93,201008,5646.6364,201008,47.7083,201008,3903.44052,201008,2578.09795,201008,181.33203,201008,3452.13455,201008,325.72189,0.0,0.0,201008,243.02777,201008,5961.19638,201008,7309.2163,201008,136.79311,201008,4.7573,201008,8812.27588,201008,10979.60619,201008,3935.36624,201008,3185.71818,201008,8728.68044,201008,2254.79449,201008,5.11488,201008,2396.01826,201008,722.40418,201008,6475.73573,201008,2648.74477,201008,1456.36333,201008,6933.41835,201008,1686.83933,201008,2314.80588,201008,702.0835,201008,309.58081,201008,680.1201,201008,2238.25555,201008,1486.78206,201008,7026.29807,201008,2569.10544,201008,11566.46508,201008,3266.63239,201008,418.18666,201008,10271.4454,0.0,0.0,201008,3860.44802,201008,286.09516,201008,4369.90163,201008,14919.01939,201008,3208.03715,0.0,0.0,201008,2392.27324,201008,959.29218,201008,7303.53179,201008,3824.44958,201008,3761.36826,177745.32008999996
94,201007,6261.57604,201007,52.56842,201007,3996.89072,201007,2466.08467,201007,195.12559,201007,3326.76804,201007,329.4901,0.0,0.0,201007,337.66304,201007,6069.88431,201007,7429.26964,201007,131.28318,201007,2.4126,201007,8734.23684,201007,10669.35453,201007,4008.89542,201007,3032.74901,201007,8253.82117,201007,2148.75834,201007,5.62014,201007,2595.66848,201007,962.97308,201007,6359.22976,201007,2788.67167,201007,1496.71565,201007,6857.9603,201007,1580.27616,201007,2309.98054,201007,730.90658,201007,328.76163,201007,918.52289,201007,2256.17322,201007,1461.27176,201007,7117.92793,201007,2552.27731,201007,11511.81957,201007,3216.95403,201007,375.79133,201007,10226.28848,0.0,0.0,201007,4001.07138,201007,318.10976,201007,4658.63687,201007,14560.83413,201007,3161.30525,0.0,0.0,201007,2893.46477,201007,857.77727,201007,8101.72616,201007,4067.12993,201007,3879.82143,179600.49911999993
95,201006,6237.57141,201006,49.60694,201006,3771.77924,201006,2529.73821,201006,187.29849,201006,2618.89531,201006,268.18297,0.0,0.0,201006,356.0326,201006,5822.07407,201006,6993.65788,201006,130.68476,201006,1.23331,201006,7672.03562,201006,9873.68816,201006,3453.19016,201006,2874.46424,201006,8114.80924,201006,2159.75844,201006,4.17115,201006,2269.15042,201006,625.72189,201006,5774.77796,201006,2581.85284,201006,1372.94983,201006,6888.38771,201006,853.84258,201006,1968.28673,201006,500.79907,201006,281.87342,201006,856.31427,201006,2287.70564,201006,1215.15175,201006,7039.39934,201006,2397.74137,201006,11081.09246,201006,3005.6095,201006,123.382,201006,9949.19547,0.0,0.0,201006,3702.95381,201006,273.33841,201006,4098.76999,201006,14137.23055,201006,2974.23257,0.0,0.0,201006,2853.53266,201006,67.75302,201006,6638.61502,201006,3641.92429,201006,2911.03214,165491.48891000001
96,201005,5838.42459,201005,35.89492,201005,3783.04523,201005,2473.21185,201005,178.60616,201005,2436.80097,201005,159.48009,0.0,0.0,201005,139.65402,201005,5017.90117,201005,6427.40778,201005,112.30143,201005,6.55075,201005,6216.2693,201005,8425.57594,201005,3187.7516,201005,2686.67997,201005,6348.5672,201005,1650.58414,201005,4.97667,201005,1712.03913,201005,597.87827,201005,4873.18283,201005,2517.87838,201005,1201.08841,201005,6208.38888,201005,1525.96772,201005,1593.25424,201005,369.89798,201005,220.86705,201005,377.88257,201005,2245.0446,201005,841.12993,201005,5391.90641,201005,2112.32045,201005,9367.74258,201005,2190.94053,201005,18.42811,201005,7846.28947,0.0,0.0,201005,2738.64813,201005,159.0754,201005,2764.46815,201005,12576.05602,201005,3090.63463,0.0,0.0,201005,2100.96672,201005,316.3951,201005,6590.37432,201005,3495.04877,201005,3099.01509,143272.49364999996
97,201004,4676.35319,201004,41.04373,201004,3018.27538,201004,2194.81753,201004,170.33598,201004,2454.98992,201004,144.07211,0.0,0.0,201004,67.9127,201004,3571.72767,201004,5549.65276,201004,117.41091,201004,8.2832,201004,6085.11499,201004,7240.83567,201004,2945.0319,201004,2294.58812,201004,6253.74744,201004,1259.37453,201004,4.5141,201004,1194.9595,201004,704.52395,201004,4889.7897,201004,2134.329,201004,686.82276,201004,5489.37708,201004,1563.78848,201004,1545.84517,201004,515.44014,201004,224.05719,201004,421.14072,201004,1584.23932,201004,599.20957,201004,4599.0353,201004,2037.90458,201004,7891.11237,201004,1958.27932,201004,356.34955,201004,7342.25392,0.0,0.0,201004,2435.17928,201004,260.99347,201004,2728.50861,201004,9691.94655,201004,2978.39007,0.0,0.0,201004,1707.59547,201004,567.52683,201004,6582.68993,201004,3032.62734,201004,3129.88836,126951.88536000001
98,201003,5132.7238,201003,57.55223,201003,3219.30185,201003,1891.00578,201003,126.51485,201003,2540.28253,201003,104.72042,0.0,0.0,201003,93.22238,201003,3572.11147,201003,5662.70928,201003,125.771,201003,9.58586,201003,7899.31616,201003,8400.62878,201003,3488.02861,201003,2606.25561,201003,7276.07511,201003,2039.59428,201003,8.79698,201003,1840.95678,201003,724.56658,201003,5303.16854,201003,2210.52747,201003,773.69441,201003,5766.78313,201003,1709.78443,201003,2073.32442,201003,542.07273,201003,344.39142,201003,306.10153,201003,1639.49305,201003,991.80467,201003,5304.07339,201003,2544.55175,201003,9869.91616,201003,2583.29364,201003,419.30005,201003,8822.69048,0.0,0.0,201003,2801.78297,201003,321.43127,201003,3496.60952,201003,10680.24379,201003,2949.1648,0.0,0.0,201003,2256.08436,201003,935.83784,201003,6308.21345,201003,3021.1809,201003,3610.39271,144405.63322000002
99,201002,5059.33837,201002,52.67704,201002,3029.34169,201002,2107.44126,201002,187.3247,201002,2762.24678,201002,223.83702,0.0,0.0,201002,320.83493,201002,4870.28881,201002,5322.07418,201002,121.66365,201002,8.95249,201002,8189.66409,201002,9460.66451,201002,3297.61063,201002,2770.87904,201002,7954.19234,201002,1983.49859,201002,17.75263,201002,2220.67743,201002,864.85333,201002,5291.59339,201002,2534.45826,201002,971.83165,201002,5755.31418,201002,1503.40755,201002,2001.04442,201002,666.41318,201002,308.96765,201002,700.37529,201002,1521.34191,201002,1381.83431,201002,6404.02642,201002,2493.15037,201002,9645.58494,201002,2677.09474,201002,381.57286,201002,9756.86116,0.0,0.0,201002,3378.68837,201002,318.64331,201002,3904.57423,201002,11000.11989,201002,2656.45049,0.0,0.0,201002,2462.54418,201002,723.05944,201002,7048.19379,201002,3063.1052,201002,3668.09444,153044.15913
100,201001,5634.35651,201001,58.5745,201001,3926.51662,201001,2326.72882,201001,195.23019,201001,3059.27003,201001,357.52677,0.0,0.0,201001,461.57511,201001,5730.20296,201001,6581.81419,201001,139.35612,201001,9.6399,201001,8935.16971,201001,11095.60078,201001,3846.05697,201001,2964.9436,201001,8527.38144,201001,2106.55876,201001,12.96586,201001,2462.9852,201001,945.53604,201001,5894.96899,201001,2752.86152,201001,1396.42173,201001,6683.01397,201001,1706.63647,201001,2334.67122,201001,756.83324,201001,332.58515,201001,850.14204,201001,2093.15652,201001,1490.80177,201001,7114.89054,201001,2753.58251,201001,10893.48207,201001,2753.78549,201001,401.45299,201001,10565.31395,0.0,0.0,201001,3913.88401,201001,350.69931,201001,4093.88204,201001,12650.10934,201001,3091.19561,0.0,0.0,201001,2741.434,201001,832.04887,201001,8000.35899,201001,3517.02146,201001,3976.93703,173320.16091
101,200912,4390.68145,200912,58.6353,200912,4054.21185,200912,2196.19928,200912,186.23597,200912,2997.98112,200912,361.27869,0.0,0.0,200912,386.74187,200912,5398.47748,200912,6103.72442,200912,136.82106,200912,10.56018,200912,8855.47908,200912,10596.34906,200912,3703.02631,200912,3064.06367,200912,7684.45001,200912,2288.4382,200912,8.16685,200912,2634.20362,200912,828.67923,200912,6069.55246,200912,2798.0617,200912,978.4506,200912,6809.28231,200912,1695.91606,200912,2391.86,200912,812.27319,200912,330.52335,200912,792.43967,200912,2610.45448,200912,1202.84005,200912,6558.97002,200912,2713.63999,200912,10025.25493,200912,3014.95731,200912,419.95997,200912,10149.34129,0.0,0.0,200912,3527.72126,200912,332.79852,200912,3382.04215,200912,12465.664,200912,3111.97018,0.0,0.0,200912,2691.94839,200912,857.1284,200912,7039.21568,200912,3929.14482,200912,3778.2201,166434.03557999997
102,200911,4030.5043,200911,57.72827,200911,3262.34787,200911,2183.21162,200911,186.78976,200911,2757.58537,200911,151.6884,0.0,0.0,200911,166.68416,200911,4023.78903,200911,4365.04704,200911,132.8036,200911,10.30972,200911,7457.27011,200911,7760.26576,200911,2927.59822,200911,2834.92281,200911,6226.95949,200911,2048.32695,200911,6.12014,200911,1213.02249,200911,670.70593,200911,5241.96346,200911,2278.20867,200911,992.06159,200911,5549.46768,200911,1662.92559,200911,2259.32633,200911,652.35677,200911,103.60687,200911,265.61649,200911,2549.87676,200911,675.38715,200911,4768.09419,200911,2630.61216,200911,9501.98536,200911,2415.69859,200911,411.69242,200911,8397.07195,0.0,0.0,200911,2733.99565,200911,248.94661,200911,2767.21885,200911,11078.94603,200911,2995.22118,0.0,0.0,200911,1717.83496,200911,391.10935,200911,4795.57921,200911,3322.06574,200911,3929.02463,136809.57528
